Date,AGRO,ALUA,BBAR,BMA,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,VALO,YPFD
2023-05-19,42.904762268066406,353.0372009277344,576.4762573242188,726.5028076171875,35.44984436035156,285.6963195800781,13.771281242370605,249.06578063964844,1224.9962158203125,215.14999389648438,456.5041198730469,301.9928894042969,594.5458374023438,7410.6376953125,717.2000122070312,207.99151611328125,478.0955810546875,572.529541015625,1190.8974609375,223.49356079101562,400.0232238769531,86.16959381103516,533.4299926757812
2023-05-22,42.904762268066406,367.45703125,571.0564575195312,710.677734375,36.16264343261719,299.7082824707031,13.334790229797363,253.6868438720703,1208.4962158203125,211.6999969482422,444.55419921875,264.7098083496094,603.5035400390625,7734.07861328125,709.5,203.06527709960938,465.390869140625,594.6394653320312,1163.6102294921875,226.7964324951172,401.9464111328125,87.66741943359375,530.635009765625
2023-05-23,44.28571319580078,360.4957275390625,583.3924560546875,723.055419921875,36.020084381103516,302.575439453125,13.531210899353027,260.4407653808594,1198.996337890625,217.5500030517578,452.4378662109375,264.7098083496094,601.373046875,7843.05859375,718.6500244140625,204.62841796875,473.41229248046875,554.2986450195312,1182.6009521484375,214.68594360351562,386.0801086425781,89.64984893798828,550.8350219726562
2023-05-24,45.761905670166016,361.49017333984375,591.2389526367188,728.0812377929688,35.78248596191406,302.11297607421875,13.400263786315918,257.123046875,1170.496337890625,220.6999969482422,460.40447998046875,264.7098083496094,605.4887084960938,7640.09619140625,724.5499877929688,202.11793518066406,471.0208435058594,551.9712524414062,1209.360595703125,210.6490936279297,380.310546875,89.19408416748047,557.135009765625
2023-05-29,46.33333206176758,364.4736022949219,590.34912109375,723.9691162109375,36.970481872558594,307.5235595703125,13.443913459777832,268.85357666015625,1246.49609375,222.75,471.0682067871094,264.7098083496094,609.07177734375,7694.5859375,740.1500244140625,201.12319946289062,478.19525146484375,572.91748046875,1202.9822998046875,217.98878479003906,383.6761169433594,91.63471221923828,562.7249755859375
2023-05-30,44.61904525756836,365.46807861328125,597.063232421875,725.2567138671875,36.637840270996094,307.2923278808594,13.182019233703613,255.58270263671875,1239.4962158203125,225.39999389648438,473.1426696777344,264.7098083496094,583.1188354492188,7576.607421875,730.75,201.97581481933594,488.8074035644531,555.8501586914062,1179.196044921875,216.52085876464844,381.7529296875,91.63471221923828,551.4500122070312
2023-05-31,43.61904525756836,371.9321594238281,585.6978149414062,713.585205078125,36.49528503417969,300.4482116699219,13.225666999816895,246.26144409179688,1319.995849609375,232.0500030517578,483.432861328125,264.7098083496094,588.5418090820312,7545.61328125,726.0999755859375,203.39683532714844,474.1596374511719,548.8681030273438,1152.0528564453125,219.08975219726562,384.15692138671875,91.85658264160156,539.0
2023-06-01,43.904762268066406,382.37408447265625,611.7046508789062,756.6578369140625,36.780399322509766,318.80712890625,13.640334129333496,255.6616668701172,1318.9959716796875,245.14999389648438,495.6733093261719,264.7098083496094,616.0442504882812,7575.10791015625,761.9500122070312,211.59146118164062,504.8502197265625,569.4264526367188,1222.1649169921875,228.9983367919922,381.7529296875,94.07532501220703,560.9299926757812
2023-06-02,44.19047546386719,369.9432067871094,609.2374877929688,759.0254516601562,36.637840270996094,322.0442199707031,13.443913459777832,262.7710876464844,1314.4959716796875,263.6000061035156,484.8851318359375,264.7098083496094,608.9749145507812,7563.6103515625,767.5999755859375,208.46517944335938,511.17767333984375,559.3412475585938,1220.582275390625,224.59451293945312,382.71453857421875,92.522216796875,569.0900268554688
2023-06-05,43.9523811340332,367.9542541503906,629.541259765625,768.7864379882812,36.970481872558594,328.84210205078125,13.640334129333496,268.02410888671875,1364.9957275390625,290.70001220703125,504.2207946777344,264.7098083496094,617.9325561523438,7578.607421875,779.5499877929688,216.84925842285156,543.11376953125,565.9353637695312,1225.4259033203125,230.83323669433594,391.3688659667969,92.96597290039062,581.2750244140625
